x2,w2,x3,w3,x4,w4,x5,w5,x6,w6
269,2.4221972313349838,269,2.3898898452092463,269,2.3584522736844225,269,2.3278513836153523,269,2.298055488358967
270,2.4222150613072992,270,2.389907467959183,270,2.3584697014955016,270,2.3278686157933968,270,2.2980725187651383
271,2.4222328891167897,271,2.3899250885860432,271,2.3584871271984067,271,2.3278858458773395,271,2.2980895471112808
272,2.422250714763641,272,2.3899427070899866,272,2.3585045507932945,272,2.3279030738673447,272,2.298106573397542
273,2.4222685382480362,273,2.389960323471172,273,2.358521972280322,273,2.3279202997635795,273,2.2981235976240733
274,2.4222863595701627,274,2.389977937729756,274,2.358539391659649,274,2.327937523566208,274,2.2981406197910235
275,2.422304178730204,275,2.3899955498659007,275,2.3585568089314335,275,2.3279547452753957,275,2.2981576398985424
276,2.422321995728343,276,2.390013159879764,276,2.3585742240958325,276,2.327971964891308,276,2.29817465794678
277,2.422339810564768,277,2.390030767771504,277,2.3585916371530042,277,2.3279891824141097,277,2.298191673935885
278,2.4223576232396637,278,2.390048373541281,278,2.358609048103106,278,2.3280063978439665,278,2.298208687866009
279,2.4223754337532135,279,2.390065977189254,279,2.3586264569462974,279,2.3280236111810435,279,2.2982256997373
280,2.4223932421056023,280,2.390083578715581,280,2.3586438636827363,280,2.3280408224255074,280,2.298242709549909
281,2.4224110482970156,281,2.390101178120421,281,2.3586612683125785,281,2.32805803157752,281,2.298259717303985
282,2.4224288523276383,282,2.390118775403934,282,2.358678670835983,282,2.32807523863725,282,2.2982767229996766
283,2.422446654197655,283,2.390136370566278,283,2.358696071253109,283,2.3280924436048607,283,2.2982937266371355
284,2.4224644539072515,284,2.390153963607613,284,2.3587134695641128,284,2.3281096464805184,284,2.2983107282165105
285,2.4224822514566116,285,2.3901715545280973,285,2.3587308657691533,285,2.3281268472643872,285,2.2983277277379517
286,2.4225000468459212,286,2.3901891433278895,286,2.358748259868388,286,2.3281440459566336,286,2.298344725201608
287,2.422517840075365,287,2.3902067300071503,287,2.358765651861975,287,2.3281612425574223,287,2.29836172060763
288,2.4225356311451276,288,2.390224314566036,288,2.358783041750072,288,2.328178437066918,288,2.2983787139561667
289,2.4225534200553933,289,2.390241897004708,289,2.358800429532837,289,2.3281956294852875,289,2.298395705247368
290,2.4225712068063485,290,2.390259477323323,290,2.3588178152104295,290,2.3282128198126935,290,2.2984126944813834
291,2.4225889913981775,291,2.390277055522043,291,2.3588351987830047,291,2.328230008049304,291,2.2984296816583636
292,2.4226067738310646,292,2.390294631601025,292,2.3588525802507228,292,2.3282471941952823,292,2.2984466667784575
293,2.422624554105195,293,2.3903122055604284,293,2.3588699596137404,293,2.328264378250795,293,2.2984636498418145
294,2.4226423322207555,294,2.3903297774004115,294,2.3588873368722156,294,2.328281560216006,294,2.298480630848585
295,2.422660108177929,295,2.3903473471211343,295,2.358904712026307,295,2.328298740091083,295,2.2984976097989187
296,2.4226778819768993,296,2.3903649147227557,296,2.358922085076173,296,2.328315917876187,296,2.298514586692965
297,2.422695653617854,297,2.390382480205434,297,2.35893945602197,297,2.328333093571488,297,2.2985315615308735
298,2.4227134231009764,298,2.390400043569329,298,2.358956824863857,298,2.328350267177147,298,2.2985485343127943
299,2.422731190426452,299,2.390417604814599,299,2.3589741916019915,299,2.3283674386933333,299,2.298565505038876
300,2.422748955594466,300,2.3904351639414037,300,2.358991556236532,300,2.3283846081202095,300,2.2985824737092697
301,2.4227667186052027,301,2.3904527209499014,301,2.3590089187676355,301,2.328401775457941,301,2.2985994403241246
302,2.422784479458847,302,2.3904702758402516,302,2.3590262791954615,302,2.328418940706694,302,2.2986164048835906
303,2.4228022381555854,303,2.3904878286126126,303,2.359043637520166,303,2.328436103866633,303,2.2986333673878168
304,2.4228199946956006,304,2.390505379267144,304,2.3590609937419083,304,2.3284532649379237,304,2.298650327836953
305,2.422837749079078,305,2.3905229278040054,305,2.359078347860846,305,2.3284704239207317,305,2.2986672862311504
306,2.422855501306204,306,2.390540474223354,306,2.3590956998771375,306,2.3284875808152212,306,2.298684242570556
307,2.4228732513771623,307,2.39055801852535,307,2.3591130497909396,307,2.3285047356215576,307,2.2987011968553217
308,2.422890999292138,308,2.3905755607101526,308,2.359130397602412,308,2.3285218883399073,308,2.2987181490855972
309,2.4229087450513154,309,2.3905931007779215,309,2.3591477433117105,309,2.3285390389704355,309,2.2987350992615307
310,2.4229264886548814,310,2.3906106387288126,310,2.3591650869189946,310,2.3285561875133056,310,2.2987520473832728
311,2.4229442301030186,311,2.3906281745629885,311,2.3591824284244223,311,2.3285733339686843,311,2.298768993450973
312,2.4229619693959137,312,2.3906457082806054,312,2.3591997678281498,312,2.3285904783367366,312,2.2987859374647805
313,2.42297970653375,313,2.390663239881824,313,2.3592171051303374,313,2.328607620617628,313,2.2988028794248474
314,2.422997441516714,314,2.390680769366803,314,2.359234440331141,314,2.328624760811523,314,2.2988198193313214
315,2.4230151743449904,315,2.3906982967357,315,2.35925177343072,315,2.3286418989185873,315,2.2988367571843513
316,2.423032905018763,316,2.3907158219886773,316,2.3592691044292327,316,2.3286590349389864,316,2.2988536929840886
317,2.423050633538218,317,2.39073334512589,317,2.359286433326835,317,2.328676168872886,317,2.2988706267306815
318,2.423068359903539,318,2.3907508661475,318,2.3593037601236864,318,2.32869330072045,318,2.2988875584242816
319,2.423086084114913,319,2.390768385053665,319,2.359321084819945,319,2.328710430481845,319,2.2989044880650376
320,2.4231038061725223,320,2.390785901844543,320,2.359338407415767,320,2.3287275581572344,320,2.2989214156530986
321,2.4231215260765535,321,2.390803416520295,321,2.359355727911313,321,2.328744683746786,321,2.2989383411886153
322,2.423139243827191,322,2.3908209290810793,322,2.3593730463067386,322,2.3287618072506624,322,2.2989552646717364
323,2.42315695942462,323,2.3908384395270543,323,2.3593903626022033,323,2.328778928669031,323,2.298972186102613
324,2.4231746728690244,324,2.3908559478583795,324,2.359407676797864,324,2.328796048002056,324,2.298989105481393
325,2.4231923841605916,325,2.390873454075215,325,2.35942498889388,325,2.3288131652499033,325,2.2990060228082285
326,2.423210093299504,326,2.390890958177716,326,2.359442298890407,326,2.328830280412737,326,2.2990229380832665
327,2.423227800285948,327,2.3909084601660457,327,2.3594596067876057,327,2.328847393490723,327,2.2990398513066594
328,2.4232455051201076,328,2.390925960040361,328,2.359476912585631,328,2.328864504484027,328,2.2990567624785543
329,2.4232632078021683,329,2.390943457800822,329,2.3594942162846446,329,2.3288816133928147,329,2.2990736715991025
330,2.4232809083323152,330,2.390960953447587,330,2.3595115178848007,330,2.3288987202172486,330,2.2990905786684532
331,2.4232986067107327,331,2.390978446980815,331,2.3595288173862596,331,2.3289158249574964,331,2.2991074836867567
332,2.423316302937606,332,2.3909959384006645,332,2.359546114789178,332,2.3289329276137236,332,2.299124386654162
333,2.4233339970131196,333,2.391013427707295,333,2.359563410093715,333,2.3289500281860946,333,2.2991412875708193
334,2.423351688937459,334,2.3910309149008664,334,2.3595807033000282,334,2.328967126674775,334,2.2991581864368773
335,2.4233693787108086,335,2.3910483999815364,335,2.359597994408275,335,2.3289842230799294,335,2.2991750832524875
336,2.4233870663333534,336,2.3910658829494644,336,2.359615283418614,336,2.329001317401723,336,2.299191978017797
337,2.42340475180528,337,2.3910833638048095,337,2.3596325703312013,337,2.329018409640322,337,2.299208870732959
338,2.42342243512677,338,2.39110084254773,338,2.359649855146198,338,2.3290354997958915,338,2.29922576139812
339,2.423440116298012,339,2.3911183191783856,339,2.35966713786376,339,2.3290525878685955,339,2.2992426500134315
340,2.423457795319188,340,2.391135793696936,340,2.3596844184840453,340,2.3290696738586,340,2.2992595365790427
341,2.4234754721904843,341,2.391153266103538,341,2.359701697007212,341,2.3290867577660714,341,2.299276421095103
342,2.4234931469120857,342,2.3911707363983536,342,2.359718973433419,342,2.3291038395911734,342,2.299293303561763
343,2.4235108194841772,343,2.3911882045815394,343,2.3597362477628234,343,2.329120919334072,343,2.299310183979171
344,2.423528489906943,344,2.391205670653255,344,2.3597535199955826,344,2.3291379969949317,344,2.2993270623474786
345,2.4235461581805686,345,2.391223134613659,345,2.3597707901318556,345,2.3291550725739185,345,2.2993439386668335
346,2.4235638243052398,346,2.3912405964629113,346,2.3597880581718007,346,2.329172146071198,346,2.2993608129373873
347,2.4235814882811404,347,2.391258056201172,347,2.3598053241155745,347,2.3291892174869355,347,2.299377685159288
348,2.423599150108455,348,2.3912755138285973,348,2.3598225879633357,348,2.3292062868212944,348,2.299394555332686
349,2.4236168097873696,349,2.3912929693453475,349,2.3598398497152417,349,2.3292233540744416,349,2.2994114234577308
350,2.4236344673180685,350,2.391310422751582,350,2.3598571093714513,350,2.329240419246541,350,2.299428289534573
351,2.423652122700736,351,2.391327874047459,351,2.359874366932121,351,2.32925748233776,351,2.299445153563361
352,2.4236697759355588,352,2.3913453232331374,352,2.359891622397411,352,2.3292745433482627,352,2.2994620155442465
353,2.42368742702272,353,2.3913627703087776,353,2.3599088757674775,353,2.3292916022782144,353,2.2994788754773765
354,2.423705075962406,354,2.3913802152745363,354,2.3599261270424794,354,2.32930865912778,354,2.299495733362903
355,2.423722722754801,355,2.3913976581305754,355,2.359943376222574,355,2.329325713897125,355,2.2995125892009742
356,2.4237403674000895,356,2.391415098877053,356,2.359960623307919,356,2.329342766586415,356,2.2995294429917403
357,2.4237580098984575,357,2.3914325375141248,357,2.3599778682986727,357,2.3293598171958134,357,2.2995462947353515
358,2.4237756502500885,358,2.3914499740419544,358,2.359995111194994,358,2.329376865725489,358,2.2995631444319575
359,2.4237932884551685,359,2.391467408460698,359,2.36001235199704,359,2.329393912175604,359,2.2995799920817066
360,2.4238109245138824,360,2.3914848407705165,360,2.3600295907049684,360,2.329410956546325,360,2.2995968376847506
361,2.4238285584264148,361,2.391502270971567,361,2.3600468273189374,361,2.329427998837817,361,2.2996136812412376
362,2.4238461901929513,362,2.3915196990640086,362,2.3600640618391053,362,2.3294450390502446,362,2.2996305227513174
363,2.4238638198136764,363,2.3915371250480026,363,2.360081294265629,363,2.3294620771837735,363,2.2996473622151403
364,2.4238814472887746,364,2.391554548923706,364,2.360098524598668,364,2.3294791132385706,364,2.2996641996328573
365,2.4238990726184295,365,2.391571970691277,365,2.3601157528383787,365,2.329496147214798,365,2.299681035004615
366,2.423916695802829,366,2.3915893903508767,366,2.3601329789849195,366,2.3295131791126233,366,2.2996978683305644
367,2.423934316842157,367,2.391606807902663,367,2.3601502030384496,367,2.329530208932211,367,2.299714699610857
368,2.4239519357365986,368,2.391624223346795,368,2.3601674249991254,368,2.3295472366737267,368,2.29973152884564
369,2.4239695524863367,369,2.391641636683431,369,2.3601846448671053,369,2.3295642623373354,369,2.299748356035065
370,2.4239871670915587,370,2.3916590479127326,370,2.3602018626425485,370,2.329581285923202,370,2.29976518117928
371,2.4240047795524484,371,2.391676457034856,371,2.3602190783256103,371,2.329598307431492,371,2.2997820042784363
372,2.4240223898691906,372,2.3916938640499605,372,2.360236291916451,372,2.3296153268623705,372,2.2997988253326827
373,2.4240399980419713,373,2.3917112689582063,373,2.3602535034152274,373,2.329632344216004,373,2.2998156443421687
374,2.4240576040709745,374,2.391728671759751,374,2.3602707128220985,374,2.3296493594925556,374,2.2998324613070444
375,2.4240752079563843,375,2.391746072454756,375,2.36028792013722,375,2.3296663726921913,375,2.299849276227461
376,2.424092809698388,376,2.3917634710433777,376,2.3603051253607528,376,2.329683383815078,376,2.299866089103566
377,2.4241104092971684,377,2.3917808675257755,377,2.3603223284928534,377,2.3297003928613793,377,2.299882899935508
378,2.424128006752911,378,2.39179826190211,378,2.3603395295336793,378,2.3297173998312606,378,2.2998997087234403
379,2.424145602065801,379,2.3918156541725386,379,2.360356728483389,379,2.329734404724888,379,2.299916515467511
380,2.4241631952360234,380,2.39183304433722,380,2.3603739253421403,380,2.3297514075424255,380,2.299933320167869
381,2.424180786263763,381,2.391850432396316,381,2.360391120110091,381,2.3297684082840386,381,2.299950122824665
382,2.4241983751492047,382,2.391867818349983,382,2.3604083127873996,382,2.3297854069498936,382,2.2999669234380478
383,2.4242159618925334,383,2.39188520219838,383,2.3604255033742234,383,2.3298024035401546,383,2.299983722008168
384,2.424233546493934,384,2.3919025839416674,384,2.360442691870721,384,2.329819398054988,384,2.300000518535174
385,2.4242511289535917,385,2.391919963580003,385,2.3604598782770503,385,2.3298363904945583,385,2.300017313019218
386,2.424268709271691,386,2.3919373411135463,386,2.3604770625933686,386,2.3298533808590296,386,2.300034105460448
387,2.424286287448417,387,2.391954716542456,387,2.3604942448198343,387,2.32987036914857,387,2.300050895859014
388,2.424303863483954,388,2.3919720898668912,388,2.360511424956605,388,2.3298873553633426,388,2.3000676842150645
389,2.424321437378489,389,2.3919894610870114,389,2.3605286030038393,389,2.329904339503513,389,2.3000844705287506
390,2.4243390091322046,390,2.3920068302029756,390,2.360545778961695,390,2.3299213215692465,390,2.300101254800222
391,2.4243565787452868,391,2.392024197214941,391,2.3605629528303287,391,2.329938301560709,391,2.3001180370296277
392,2.4243741462179207,392,2.3920415621230693,392,2.3605801246099007,392,2.329955279478065,392,2.3001348172171183
393,2.42439171155029,393,2.3920589249275177,393,2.360597294300567,393,2.3299722553214806,393,2.3001515953628426
394,2.4244092747425814,394,2.392076285628445,394,2.3606144619024874,394,2.3299892290911193,394,2.300168371466951
395,2.424426835794978,395,2.3920936442260112,395,2.3606316274158172,395,2.330006200787148,395,2.3001851455295936
396,2.424444394707667,396,2.3921110007203747,396,2.3606487908407163,396,2.3300231704097314,396,2.3002019175509187
397,2.424461951480831,397,2.3921283551116956,397,2.3606659521773428,397,2.3300401379590356,397,2.300218687531077
398,2.4244795061146562,398,2.392145707400131,398,2.3606831114258546,398,2.3300571034352244,398,2.300235455470217
399,2.424497058609327,399,2.392163057585842,399,2.3607002685864074,399,2.3300740668384643,399,2.3002522213684906
400,2.4245146089650293,400,2.3921804056689857,400,2.360717423659162,400,2.3300910281689187,400,2.300268985226045
401,2.4245321571819467,401,2.392197751649722,401,2.360734576644275,401,2.3301079874267554,401,2.300285747043032
402,2.4245497032602645,402,2.39221509552821,402,2.360751727541905,402,2.330124944612138,402,2.300302506819601
403,2.4245672472001685,403,2.3922324373046084,403,2.3607688763522092,403,2.3301418997252323,403,2.3003192645559
404,2.4245847890018424,404,2.3922497769790763,404,2.3607860230753452,404,2.330158852766203,404,2.3003360202520806
405,2.4246023286654728,405,2.392267114551773,405,2.3608031677114725,405,2.3301758037352154,405,2.300352773908292
406,2.424619866191242,406,2.3922844500228564,406,2.3608203102607486,406,2.3301927526324353,406,2.300369525524683
407,2.424637401579337,407,2.3923017833924867,407,2.36083745072333,407,2.3302096994580284,407,2.300386275101405
408,2.424654934829942,408,2.392319114660822,408,2.3608545890993766,408,2.3302266442121593,408,2.3004030226386054
409,2.4246724659432437,409,2.3923364438280217,409,2.3608717253890448,409,2.3302435868949924,409,2.3004197681364356
